unix,date,symbol,open,high,low,close,Volume SAND,Volume USD
1696604400,2023-10-06 15:00:00,SAND/USD,0.30006,0.30006,0.30006,0.30006,127.37635211,38.2205482141266
1696600800,2023-10-06 14:00:00,SAND/USD,0.29671,0.29791,0.29671,0.29791,195.33611488,58.1925819839008
1696597200,2023-10-06 13:00:00,SAND/USD,0.29766,0.29766,0.29737,0.29737,218.85171553,65.07993464715611
1696593600,2023-10-06 12:00:00,SAND/USD,0.29780,0.29848,0.29631,0.29631,13677.91909138,4052.9042059668077
1696590000,2023-10-06 11:00:00,SAND/USD,0.29740,0.29770,0.29740,0.29741,265.03862228,78.82513665229482
1696586400,2023-10-06 10:00:00,SAND/USD,0.29769,0.29889,0.29752,0.29791,9901.36494568,2949.715630967529
1696582800,2023-10-06 09:00:00,SAND/USD,0.29770,0.29770,0.29770,0.29770,389.34371600,115.9076242532
1696579200,2023-10-06 08:00:00,SAND/USD,0.29732,0.29732,0.29731,0.29732,4163.88204208,1238.0054087512256
1696575600,2023-10-06 07:00:00,SAND/USD,0.32200,0.32200,0.32200,0.32200,0.00000000,0.0
1696572000,2023-10-06 06:00:00,SAND/USD,0.31937,0.32200,0.31937,0.32200,1000.00000000,322.0
1696568400,2023-10-06 05:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696564800,2023-10-06 04:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696561200,2023-10-06 03:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696557600,2023-10-06 02:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696554000,2023-10-06 01:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696550400,2023-10-06 00:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696546800,2023-10-05 23:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696543200,2023-10-05 22:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696539600,2023-10-05 21:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696536000,2023-10-05 20:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696532400,2023-10-05 19:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,0.00000000,0.0
1696528800,2023-10-05 18:00:00,SAND/USD,0.29500,0.29500,0.29500,0.29500,171.42372881,50.569999998949996
1696525200,2023-10-05 17:00:00,SAND/USD,0.29430,0.29430,0.29430,0.29430,109.11832059,32.113521749637
1696521600,2023-10-05 16:00:00,SAND/USD,0.29718,0.29718,0.29718,0.29718,0.00000000,0.0
1696518000,2023-10-05 15:00:00,SAND/USD,0.29718,0.29718,0.29718,0.29718,0.00000000,0.0
1696514400,2023-10-05 14:00:00,SAND/USD,0.29718,0.29718,0.29718,0.29718,0.00000000,0.0
1696510800,2023-10-05 13:00:00,SAND/USD,0.29719,0.29719,0.29718,0.29718,1551.98332798,461.2184054090964
1696507200,2023-10-05 12:00:00,SAND/USD,0.29640,0.29640,0.29640,0.29640,74.04602133,21.947240722212
1696503600,2023-10-05 11:00:00,SAND/USD,0.29631,0.29631,0.29631,0.29631,0.00000000,0.0
1696500000,2023-10-05 10:00:00,SAND/USD,0.29631,0.29631,0.29631,0.29631,175.73108332,52.070877298549206
1696496400,2023-10-05 09:00:00,SAND/USD,0.29620,0.29622,0.29620,0.29622,200.00000000,59.244
1696492800,2023-10-05 08:00:00,SAND/USD,0.29830,0.29830,0.29830,0.29830,0.00000000,0.0
1696489200,2023-10-05 07:00:00,SAND/USD,0.29830,0.29830,0.29830,0.29830,0.00000000,0.0
1696485600,2023-10-05 06:00:00,SAND/USD,0.29830,0.29830,0.29830,0.29830,0.00000000,0.0
1696482000,2023-10-05 05:00:00,SAND/USD,0.29830,0.29830,0.29830,0.29830,0.00000000,0.0
1696478400,2023-10-05 04:00:00,SAND/USD,0.29830,0.29830,0.29830,0.29830,0.00000000,0.0
1696474800,2023-10-05 03:00:00,SAND/USD,0.29830,0.29830,0.29830,0.29830,0.00000000,0.0
1696471200,2023-10-05 02:00:00,SAND/USD,0.29830,0.29830,0.29830,0.29830,0.00000000,0.0
1696467600,2023-10-05 01:00:00,SAND/USD,0.29830,0.29830,0.29830,0.29830,0.00000000,0.0
1696464000,2023-10-05 00:00:00,SAND/USD,0.29830,0.29830,0.29830,0.29830,0.00000000,0.0
1696460400,2023-10-04 23:00:00,SAND/USD,0.29830,0.29830,0.29830,0.29830,101.90822827,30.399224492941
1696456800,2023-10-04 22:00:00,SAND/USD,0.29700,0.29700,0.29700,0.29700,253.56289364,75.30817941107999
1696453200,2023-10-04 21:00:00,SAND/USD,0.29498,0.29498,0.29498,0.29498,0.00000000,0.0
1696449600,2023-10-04 20:00:00,SAND/USD,0.29498,0.29498,0.29498,0.29498,0.00000000,0.0
1696446000,2023-10-04 19:00:00,SAND/USD,0.29498,0.29498,0.29498,0.29498,0.00000000,0.0
1696442400,2023-10-04 18:00:00,SAND/USD,0.29499,0.29499,0.29498,0.29498,2881.34303543,849.9385685911415
1696438800,2023-10-04 17:00:00,SAND/USD,0.29570,0.29570,0.29570,0.29570,0.00000000,0.0
1696435200,2023-10-04 16:00:00,SAND/USD,0.29570,0.29570,0.29570,0.29570,0.00000000,0.0
1696431600,2023-10-04 15:00:00,SAND/USD,0.29570,0.29570,0.29570,0.29570,4291.91759340,1269.1200323683802
1696428000,2023-10-04 14:00:00,SAND/USD,0.29609,0.29609,0.29609,0.29609,0.00000000,0.0
1696424400,2023-10-04 13:00:00,SAND/USD,0.29609,0.29609,0.29609,0.29609,0.00000000,0.0
1696420800,2023-10-04 12:00:00,SAND/USD,0.29610,0.29610,0.29609,0.29609,6481.01321469,1918.9632027375621
1696417200,2023-10-04 11:00:00,SAND/USD,0.29603,0.29607,0.29603,0.29607,6481.01321470,1918.8335824762291
1696413600,2023-10-04 10:00:00,SAND/USD,0.32669,0.32669,0.32669,0.32669,0.00000000,0.0
1696410000,2023-10-04 09:00:00,SAND/USD,0.32669,0.32669,0.32669,0.32669,1000.00000000,326.69
1696406400,2023-10-04 08:00:00,SAND/USD,0.29598,0.29598,0.29598,0.29598,0.00000000,0.0
1696402800,2023-10-04 07:00:00,SAND/USD,0.29598,0.29598,0.29598,0.29598,0.00000000,0.0
1696399200,2023-10-04 06:00:00,SAND/USD,0.29598,0.29598,0.29598,0.29598,40.00000000,11.839200000000002
1696395600,2023-10-04 05:00:00,SAND/USD,0.29140,0.29140,0.29140,0.29140,0.00000000,0.0
1696392000,2023-10-04 04:00:00,SAND/USD,0.29140,0.29140,0.29140,0.29140,0.00000000,0.0
1696388400,2023-10-04 03:00:00,SAND/USD,0.29140,0.29140,0.29140,0.29140,0.00000000,0.0
1696384800,2023-10-04 02:00:00,SAND/USD,0.29140,0.29140,0.29140,0.29140,0.00000000,0.0
1696381200,2023-10-04 01:00:00,SAND/USD,0.29140,0.29140,0.29140,0.29140,0.00000000,0.0
1696377600,2023-10-04 00:00:00,SAND/USD,0.28850,0.29143,0.28850,0.29140,16021.09284565,4668.54645522241
1696374000,2023-10-03 23:00:00,SAND/USD,0.30000,0.30000,0.29920,0.29920,966.38258342,289.141668959264
1696370400,2023-10-03 22:00:00,SAND/USD,0.30470,0.30470,0.30470,0.30470,0.00000000,0.0
1696366800,2023-10-03 21:00:00,SAND/USD,0.30470,0.30470,0.30470,0.30470,0.00000000,0.0
1696363200,2023-10-03 20:00:00,SAND/USD,0.30470,0.30470,0.30470,0.30470,0.00000000,0.0
1696359600,2023-10-03 19:00:00,SAND/USD,0.30470,0.30470,0.30470,0.30470,0.00000000,0.0
1696356000,2023-10-03 18:00:00,SAND/USD,0.30470,0.30470,0.30470,0.30470,0.00000000,0.0
1696352400,2023-10-03 17:00:00,SAND/USD,0.30470,0.30470,0.30470,0.30470,0.00000000,0.0
1696348800,2023-10-03 16:00:00,SAND/USD,0.30470,0.30470,0.30470,0.30470,1000.00000000,304.70000000000005
1696345200,2023-10-03 15:00:00,SAND/USD,0.30601,0.30601,0.30601,0.30601,0.00000000,0.0
1696341600,2023-10-03 14:00:00,SAND/USD,0.30601,0.30601,0.30601,0.30601,0.00000000,0.0
1696338000,2023-10-03 13:00:00,SAND/USD,0.30601,0.30601,0.30601,0.30601,367.72046940,112.526140841094
1696334400,2023-10-03 12:00:00,SAND/USD,0.30750,0.30750,0.30750,0.30750,0.00000000,0.0
1696330800,2023-10-03 11:00:00,SAND/USD,0.30750,0.30750,0.30750,0.30750,0.00000000,0.0
1696327200,2023-10-03 10:00:00,SAND/USD,0.30750,0.30750,0.30750,0.30750,0.00000000,0.0
1696323600,2023-10-03 09:00:00,SAND/USD,0.30750,0.30750,0.30750,0.30750,0.00000000,0.0
1696320000,2023-10-03 08:00:00,SAND/USD,0.30750,0.30750,0.30750,0.30750,143.44459905,44.109214207875
1696316400,2023-10-03 07:00:00,SAND/USD,0.30790,0.30790,0.30790,0.30790,296.20006495,91.199999998105
1696312800,2023-10-03 06:00:00,SAND/USD,0.30680,0.30680,0.30680,0.30680,0.00000000,0.0
1696309200,2023-10-03 05:00:00,SAND/USD,0.30680,0.30680,0.30679,0.30680,26658.72169721,8178.895816704028
1696305600,2023-10-03 04:00:00,SAND/USD,0.30640,0.30640,0.30640,0.30640,0.00000000,0.0
1696302000,2023-10-03 03:00:00,SAND/USD,0.30640,0.30640,0.30640,0.30640,65.40222368,20.039241335552003
1696298400,2023-10-03 02:00:00,SAND/USD,0.30490,0.30490,0.30490,0.30490,0.00000000,0.0
1696294800,2023-10-03 01:00:00,SAND/USD,0.30490,0.30490,0.30490,0.30490,0.00000000,0.0
1696291200,2023-10-03 00:00:00,SAND/USD,0.30490,0.30490,0.30490,0.30490,106.68853722,32.529334998378
1696287600,2023-10-02 23:00:00,SAND/USD,0.30561,0.30561,0.30561,0.30561,0.00000000,0.0
1696284000,2023-10-02 22:00:00,SAND/USD,0.30561,0.30561,0.30561,0.30561,0.00000000,0.0
1696280400,2023-10-02 21:00:00,SAND/USD,0.30561,0.30561,0.30561,0.30561,0.00000000,0.0
1696276800,2023-10-02 20:00:00,SAND/USD,0.30644,0.30644,0.30561,0.30561,7894.71734573,2412.704568028545
1696273200,2023-10-02 19:00:00,SAND/USD,0.30421,0.30421,0.30421,0.30421,0.00000000,0.0
